lakeid,year4,sampledate,sta,depth_range,division,taxa_name,gald,cells_per_nu,nu_per_ml,cells_per_ml,biovolume_conc,biomass_conc,relative_total_biovolume,genus
ME,1998,2/6/1998,,0-8M,Cyanophyta,Chroococcaceae,0.9,1,1931.024,1931.024,736.236,0.00073624,0.01572,
ME,1998,2/6/1998,,0-8M,Cyanophyta,Synechocystis  ,4.4,1,2.604,2.604,116.027,0.00011603,0.00248,Synechocystis
ME,1998,2/6/1998,,0-8M,Miscellaneous,Miscellaneous,2.2,1,1197.997,1197.997,6671.532,0.00667153,0.14241,
ME,1998,2/6/1998,,0-8M,Chlorophyta,Monoraphidium capricornutum,5.5,1,2.604,2.604,40.83,0.00004083,0.00087,Monoraphidium
ME,1998,2/6/1998,,0-8M,Chlorophyta,Schizochlamys compacta ,22,12,4.384,52.608,18749.29,0.01874929,0.40023,Schizochlamys
ME,1998,3/13/1998,,0-8M,Bacillariophyta,Nitzschia  ,79.2,1,8.768,8.768,1741.278,0.00174128,0.0005,Nitzschia
ME,1998,3/13/1998,,0-8M,Bacillariophyta,Cyclostephanos invisitatus ,7.15,1,31252.105,31252.105,3194000,3.194,0.92188,Cyclostephanos
ME,1998,3/13/1998,,0-8M,Chlorophyta,Chlamydomonas  ,8.8,1,8.768,8.768,3124.882,0.00312488,0.0009,Chlamydomonas
ME,1998,3/13/1998,,0-8M,Cryptophyta,Cryptomonas erosa ,18.15,1,156.261,156.261,84528.631,0.08452863,0.0244,Cryptomonas
ME,1998,3/13/1998,,0-8M,Cryptophyta,Cryptomonas ovata ,26.95,1,70.141,70.141,123800,0.1238,0.03572,Cryptomonas
ME,1998,3/13/1998,,0-8M,Cryptophyta,Rhodomonas minuta ,11,1,104.174,104.174,6974.91,0.00697491,0.00201,Rhodomonas
ME,1998,3/13/1998,,0-8M,Cyanophyta,Aphanothece  ,1.8,1,643.675,643.675,490.824,0.00049082,0.00014,Aphanothece
ME,1998,3/13/1998,,0-8M,Cyanophyta,Chroococcaceae,0.9,1,5149.398,5149.398,1963.296,0.0019633,0.00057,
ME,1998,3/13/1998,,0-8M,Cyanophyta,Synechocystis  ,2.2,1,156.261,156.261,870.2,0.0008702,0.00025,Synechocystis
ME,1998,3/13/1998,,0-8M,Pyrrhophyta,Gymnodinium sp2 ,13.2,1,52.087,52.087,22277.117,0.02227712,0.00643,Gymnodinium
ME,1998,3/13/1998,,0-8M,Miscellaneous,Miscellaneous,2.2,1,4479.468,4479.468,24945.73,0.02494573,0.0072,
MO,1998,3/17/1998,,0-2M,Bacillariophyta,Nitzschia  ,66,1,17.535,17.535,21765.969,0.02176597,0.00688,Nitzschia
MO,1998,3/17/1998,,0-2M,Bacillariophyta,Cyclostephanos invisitatus ,7.15,1,28491.503,28491.503,2912000,2.912,0.92106,Cyclostephanos
MO,1998,3/17/1998,,0-2M,Chlorophyta,Chlamydomonas globosa ,5.5,1,52.087,52.087,4532.291,0.00453229,0.00143,Chlamydomonas
MO,1998,3/17/1998,,0-2M,Chlorophyta,Schroederia judayi ,22,1,8.768,8.768,580.888,0.00058089,0.00018,Schroederia
MO,1998,3/17/1998,,0-2M,Cryptophyta,Cryptomonas erosa ,18.7,1,156.261,156.261,87389.384,0.08738938,0.02764,Cryptomonas
MO,1998,3/17/1998,,0-2M,Cryptophyta,Cryptomonas ovata ,27.133,1,26.303,26.303,44671.492,0.04467149,0.01413,Cryptomonas
MO,1998,3/17/1998,,0-2M,Cryptophyta,Rhodomonas minuta var. nannoplanctica,7.425,1,729.216,729.216,31754.912,0.03175491,0.01004,Rhodomonas
MO,1998,3/17/1998,,0-2M,Cyanophyta,Aphanothece  ,1.8,1,1931.024,1931.024,1472.472,0.00147247,0.00047,Aphanothece
MO,1998,3/17/1998,,0-2M,Cyanophyta,Chroococcaceae,0.9,1,2574.699,2574.699,981.648,0.00098165,0.00031,
MO,1998,3/17/1998,,0-2M,Miscellaneous,Miscellaneous,2.2,1,4896.163,4896.163,27266.263,0.02726626,0.00862,
MO,1998,3/17/1998,,0-2M,Chlorophyta,Chlamydomonas inepta,7.7,1,52.087,52.087,6345.207,0.00634521,0.00201,Chlamydomonas
MO,1998,3/17/1998,,0-2M,Bacillariophyta,Cocconeis placentula ,15.4,1,52.087,52.087,17066.788,0.01706679,0.0054,Cocconeis
MO,1998,3/17/1998,,0-2M,Bacillariophyta,Synedra filiformis,44,1,52.087,52.087,5746.98,0.00574698,0.00182,Synedra
ME,1998,3/26/1998,,0-8M,Bacillariophyta,Nitzschia  ,13.2,1,17.362,17.362,1293.07,0.00129307,0.00112,Nitzschia
ME,1998,3/26/1998,,0-8M,Bacillariophyta,Cyclostephanos invisitatus ,7.15,1,3298.833,3298.833,337200,0.3372,0.29164,Cyclostephanos
ME,1998,3/26/1998,,0-8M,Chlorophyta,Chlamydomonas globosa ,6.6,1,69.449,69.449,12762.931,0.01276293,0.01104,Chlamydomonas
ME,1998,3/26/1998,,0-8M,Chlorophyta,Chlamydomonas platystigma ,6.6,1,17.362,17.362,1160.266,0.00116027,0.001,Chlamydomonas
ME,1998,3/26/1998,,0-8M,Chlorophyta,Schroederia judayi ,44,1,8.768,8.768,2065.379,0.00206538,0.00179,Schroederia
ME,1998,3/26/1998,,0-8M,Chlorophyta,Chlorococcaceae,4.4,1,17.362,17.362,773.511,0.00077351,0.00067,
ME,1998,3/26/1998,,0-8M,Cryptophyta,Cryptomonas erosa ,15.4,1,295.159,295.159,100000,0.1,0.08652,Cryptomonas
ME,1998,3/26/1998,,0-8M,Cryptophyta,Cryptomonas ovata ,27.5,1,52.087,52.087,91690.782,0.09169078,0.07931,Cryptomonas
ME,1998,3/26/1998,,0-8M,Cryptophyta,Rhodomonas minuta var. nannoplanctica,7.15,1,381.97,381.97,18115.391,0.01811539,0.01567,Rhodomonas
ME,1998,3/26/1998,,0-8M,Cyanophyta,Aphanothece  ,1.8,1,3862.049,3862.049,2944.944,0.00294494,0.00255,Aphanothece
ME,1998,3/26/1998,,0-8M,Cyanophyta,Chroococcaceae,0.9,1,10942.472,10942.472,4172.003,0.004172,0.00361,
ME,1998,3/26/1998,,0-8M,Miscellaneous,Miscellaneous,2.2,1,5833.726,5833.726,32487.462,0.03248746,0.0281,
ME,1998,3/26/1998,,0-8M,Chlorophyta,Monoraphidium capricornutum,22,1,17.362,17.362,123900,0.1239,0.10715,Monoraphidium
ME,1998,3/26/1998,,0-8M,Chlorophyta,Chlamydomonas inepta,8.8,1,52.087,52.087,10442.398,0.0104424,0.00903,Chlamydomonas
ME,1998,3/26/1998,,0-8M,Chlorophyta,Chlamydomonas augustae ,11,1,17.362,17.362,12086.109,0.01208611,0.01045,Chlamydomonas
ME,1998,3/26/1998,,0-8M,Chrysophyta,Monosiga  ,6.6,1,2552.255,2552.255,405100,0.4051,0.35037,Monosiga
ME,1998,4/10/1998,,0-8M,Chrysophyta,Dinobryon sertularia ,33,1,13.022,13.022,2604.342,0.00260434,0.00234,Dinobryon
ME,1998,4/10/1998,,0-8M,Bacillariophyta,Navicula cryptocephala ,33,1,8.681,8.681,11493.959,0.01149396,0.01032,Navicula
ME,1998,4/10/1998,,0-8M,Bacillariophyta,Nitzschia acicularis ,68.2,1,4.384,4.384,749.717,0.00074972,0.00067,Nitzschia
ME,1998,4/10/1998,,0-8M,Bacillariophyta,Stephanodiscus hantzschii ,15.4,1,4.341,4.341,4231.141,0.00423114,0.0038,Stephanodiscus
ME,1998,4/10/1998,,0-8M,Bacillariophyta,Surirella  ,48.4,1,4.341,4.341,52680.647,0.05268065,0.04731,Surirella
ME,1998,4/10/1998,,0-8M,Chrysophyta,Synura uvella-sphagnicola,13.2,1,4.341,4.341,1776.658,0.00177666,0.0016,Synura
ME,1998,4/10/1998,,0-8M,Bacillariophyta,Amphora pediculus,15.4,1,4.341,4.341,2681.924,0.00268192,0.00241,Amphora
ME,1998,4/10/1998,,0-8M,Bacillariophyta,Cyclostephanos invisitatus ,7.15,1,711.854,711.854,72759.248,0.07275925,0.06535,Cyclostephanos
ME,1998,4/10/1998,,0-8M,Chlorophyta,Chlamydomonas globosa ,5.225,1,73.79,73.79,6022.659,0.00602266,0.00541,Chlamydomonas
ME,1998,4/10/1998,,0-8M,Chlorophyta,Chlamydomonas incerta ,13.2,1,8.681,8.681,11312.598,0.0113126,0.01016,Chlamydomonas
ME,1998,4/10/1998,,0-8M,Chlorophyta,Chlorococcaceae,4.4,1,4.341,4.341,193.378,0.00019338,0.00017,
ME,1998,4/10/1998,,0-8M,Chlorophyta,Lobomonas  ,6.6,1,4.341,4.341,652.65,0.00065265,0.00059,Lobomonas
ME,1998,4/10/1998,,0-8M,Cryptophyta,Cryptomonas erosa ,19.8,1,334.224,334.224,219600,0.2196,0.19723,Cryptomonas
ME,1998,4/10/1998,,0-8M,Cryptophyta,Cryptomonas ovata ,30.8,1,190.985,190.985,550800,0.5508,0.49471,Cryptomonas
ME,1998,4/10/1998,,0-8M,Cryptophyta,Rhodomonas minuta ,11,1,30.384,30.384,2034.349,0.00203435,0.00183,Rhodomonas
ME,1998,4/10/1998,,0-8M,Cryptophyta,Rhodomonas minuta var. nannoplanctica,7.975,1,746.578,746.578,34593.767,0.03459377,0.03107,Rhodomonas
ME,1998,4/10/1998,,0-8M,Cyanophyta,Aphanizomenon flos-aquae,53.9,8.15,8.681,70.7502,7096.649,0.00709665,0.00637,Aphanizomenon
ME,1998,4/10/1998,,0-8M,Cyanophyta,Aphanothece  ,1.8,1,2896.537,2896.537,2208.708,0.00220871,0.00198,Aphanothece
ME,1998,4/10/1998,,0-8M,Cyanophyta,Microcystis aeruginosa ,22,11,4.341,47.751,265.894,0.00026589,0.00024,Microcystis
ME,1998,4/10/1998,,0-8M,Cyanophyta,Chroococcaceae,0.9,1,1609.187,1609.187,613.53,0.00061353,0.00055,
ME,1998,4/10/1998,,0-8M,Pyrrhophyta,Gymnodinium sp3 ,8.8,1,8.681,8.681,1100.105,0.00110011,0.00099,Gymnodinium
ME,1998,4/10/1998,,0-8M,Pyrrhophyta,Peridinium umbonatum ,11.55,1,82.471,82.471,50990.405,0.05099041,0.0458,Peridinium
ME,1998,4/10/1998,,0-8M,Miscellaneous,Miscellaneous,2.75,1,4219.034,4219.034,64612.34,0.06461234,0.05803,
ME,1998,4/10/1998,,0-8M,Chlorophyta,Chlamydomonas inepta,7.15,1,26.043,26.043,2456.502,0.0024565,0.00221,Chlamydomonas
ME,1998,4/10/1998,,0-8M,Chlorophyta,Chlamydomonas augustae ,11,1,13.022,13.022,9064.582,0.00906458,0.00814,Chlamydomonas
ME,1998,4/10/1998,,0-8M,Bacillariophyta,Synedra filiformis,24.2,1.5,8.681,13.0215,814.155,0.00081416,0.00073,Synedra
MO,1998,4/13/1998,,0-2M,Chrysophyta,Dinobryon divergens ,33,1,44.646,44.646,9197.048,0.00919705,0.0114,Dinobryon
MO,1998,4/13/1998,,0-2M,Bacillariophyta,Aulacoseira granulata ,39.6,2,14.882,29.764,20151.747,0.02015175,0.02498,Aulacoseira
MO,1998,4/13/1998,,0-2M,Bacillariophyta,Nitzschia  ,22,1,14.882,14.882,1847.243,0.00184724,0.00229,Nitzschia
MO,1998,4/13/1998,,0-2M,Bacillariophyta,Cyclostephanos invisitatus ,7.15,1,1026.855,1026.855,105000,0.105,0.13008,Cyclostephanos
MO,1998,4/13/1998,,0-2M,Chrysophyta,Uroglena  ,4.4,1,357.167,357.167,15942.651,0.01594265,0.01976,Uroglena
MO,1998,4/13/1998,,0-2M,Chrysophyta,Erkenia subaequiciliata ,4.4,1,669.688,669.688,29835.424,0.02983542,0.03698,Erkenia
MO,1998,4/13/1998,,0-2M,Chlorophyta,Chlamydomonas globosa ,5.5,1,119.056,119.056,10359.522,0.01035952,0.01284,Chlamydomonas
MO,1998,4/13/1998,,0-2M,Chlorophyta,Chlamydomonas incerta ,11,1,74.41,74.41,51797.611,0.05179761,0.0642,Chlamydomonas
MO,1998,4/13/1998,,0-2M,Chlorophyta,Pediastrum boryanum ,110,32,8.768,280.576,135800,0.1358,0.1683,Pediastrum
MO,1998,4/13/1998,,0-2M,Chlorophyta,Scenedesmus abundans ,17.6,4,8.768,35.072,1978.724,0.00197872,0.00245,Scenedesmus
MO,1998,4/13/1998,,0-2M,Chlorophyta,Chlorococcaceae,4.4,1,29.764,29.764,1326.019,0.00132602,0.00164,
MO,1998,4/13/1998,,0-2M,Cryptophyta,Cryptomonas erosa ,19.8,1,267.875,267.875,176000,0.176,0.21814,Cryptomonas
MO,1998,4/13/1998,,0-2M,Cryptophyta,Cryptomonas ovata ,23.1,1,44.646,44.646,46898.735,0.04689874,0.05813,Cryptomonas
MO,1998,4/13/1998,,0-2M,Cryptophyta,Rhodomonas minuta ,11,1,133.938,133.938,8967.741,0.00896774,0.01111,Rhodomonas
MO,1998,4/13/1998,,0-2M,Cryptophyta,Rhodomonas minuta var. nannoplanctica,7.425,1,2291.821,2291.821,99801.152,0.09980115,0.12369,Rhodomonas
MO,1998,4/13/1998,,0-2M,Cyanophyta,Aphanothece  ,1.8,1,2574.699,2574.699,1963.296,0.0019633,0.00243,Aphanothece
MO,1998,4/13/1998,,0-2M,Cyanophyta,Oscillatoria limnetica ,198,45,14.882,669.69,6297.421,0.00629742,0.00781,Pseudanabaena
MO,1998,4/13/1998,,0-2M,Cyanophyta,Chroococcaceae,0.9,1,4505.724,4505.724,1717.884,0.00171788,0.00213,
MO,1998,4/13/1998,,0-2M,Cyanophyta,Synechocystis  ,2.2,1,29.764,29.764,165.752,0.00016575,0.00021,Synechocystis
MO,1998,4/13/1998,,0-2M,Cyanophyta,Pseudanabaena  ,27.5,5,14.882,74.41,828.762,0.00082876,0.00103,Pseudanabaena
MO,1998,4/13/1998,,0-2M,Pyrrhophyta,Gymnodinium sp2 ,13.2,1,14.882,14.882,6364.89,0.00636489,0.00789,Gymnodinium
MO,1998,4/13/1998,,0-2M,Pyrrhophyta,Gymnodinium sp3 ,8.8,1,29.764,29.764,3771.787,0.00377179,0.00467,Gymnodinium
MO,1998,4/13/1998,,0-2M,Pyrrhophyta,Peridinium umbonatum ,11,1,29.764,29.764,15568.995,0.015569,0.0193,Peridinium
MO,1998,4/13/1998,,0-2M,Miscellaneous,Miscellaneous,2.2,1,4166.947,4166.947,23205.33,0.02320533,0.02876,
MO,1998,4/13/1998,,0-2M,Miscellaneous,Miscellaneous,4.4,1,833.389,833.389,9282.132,0.00928213,0.0115,
MO,1998,4/13/1998,,0-2M,Chlorophyta,Schizochlamys compacta ,22,2,14.882,29.764,2589.881,0.00258988,0.00321,Schizochlamys
MO,1998,4/13/1998,,0-2M,Chlorophyta,Chlamydomonas inepta,8.8,1,74.41,74.41,14917.712,0.01491771,0.01849,Chlamydomonas
MO,1998,4/13/1998,,0-2M,Chlorophyta,Chlamydomonas augustae ,8.8,1,14.882,14.882,5304.075,0.00530408,0.00657,Chlamydomonas
ME,1998,4/24/1998,,0-8M,Bacillariophyta,Aulacoseira granulata ,176,8,32.554,260.432,87075.449,0.08707545,0.03146,Aulacoseira
ME,1998,4/24/1998,,0-8M,Bacillariophyta,Nitzschia  ,30.8,1,32.554,32.554,2514.304,0.0025143,0.00091,Nitzschia
ME,1998,4/24/1998,,0-8M,Bacillariophyta,Nitzschia acicularis ,33,1,32.554,32.554,2693.897,0.0026939,0.00097,Nitzschia
ME,1998,4/24/1998,,0-8M,Bacillariophyta,Stephanodiscus hantzschii ,11.275,1,1562.605,1562.605,618500,0.6185,0.22344,Stephanodiscus
ME,1998,4/24/1998,,0-8M,Bacillariophyta,Cyclostephanos invisitatus ,7.15,1,3222.873,3222.873,329400,0.3294,0.119,Cyclostephanos
ME,1998,4/24/1998,,0-8M,Chrysophyta,Uroglena  ,4.4,1,32.554,32.554,1453.106,0.00145311,0.00052,Uroglena
ME,1998,4/24/1998,,0-8M,Chrysophyta,Erkenia subaequiciliata ,4.4,1,358.097,358.097,15953.664,0.01595366,0.00576,Erkenia
ME,1998,4/24/1998,,0-8M,Chlorophyta,Chlamydomonas globosa ,5.5,1,130.217,130.217,11330.727,0.01133073,0.00409,Chlamydomonas
ME,1998,4/24/1998,,0-8M,Chlorophyta,Chlorococcaceae,4.4,1,32.554,32.554,1450.333,0.00145033,0.00052,
ME,1998,4/24/1998,,0-8M,Chlorophyta,Monomastix astigmata,4.4,1,32.554,32.554,269.662,0.00026966,0.0001,Monomastix
ME,1998,4/24/1998,,0-8M,Cryptophyta,Cryptomonas erosa ,18.7,1,1139.4,1139.4,637200,0.6372,0.23019,Cryptomonas
ME,1998,4/24/1998,,0-8M,Cryptophyta,Cryptomonas ovata ,23.925,1,488.314,488.314,581400,0.5814,0.21003,Cryptomonas
ME,1998,4/24/1998,,0-8M,Cryptophyta,Rhodomonas minuta ,11,1,162.771,162.771,10898.297,0.0108983,0.00394,Rhodomonas
ME,1998,4/24/1998,,0-8M,Cryptophyta,Rhodomonas minuta var. nannoplanctica,7.15,1,6250.421,6250.421,263500,0.2635,0.09518,Rhodomonas
ME,1998,4/24/1998,,0-8M,Cryptophyta,Cryptomonas gracilis,13.2,1,32.554,32.554,6337.667,0.00633767,0.00229,Cryptomonas
ME,1998,4/24/1998,,0-8M,Cyanophyta,Aphanocapsa elachista ,11,4,32.554,130.216,229.182,0.00022918,0.00008,Aphanocapsa
ME,1998,4/24/1998,,0-8M,Cyanophyta,Aphanothece  ,1.8,1,3218.374,3218.374,2454.12,0.00245412,0.00089,Aphanothece
ME,1998,4/24/1998,,0-8M,Cyanophyta,Chroococcaceae,0.9,1,4827.561,4827.561,1840.59,0.00184059,0.00066,
ME,1998,4/24/1998,,0-8M,Pyrrhophyta,Peridinium umbonatum ,15.4,1,65.109,65.109,90183.405,0.09018341,0.03258,Peridinium
ME,1998,4/24/1998,,0-8M,Miscellaneous,Miscellaneous,3.85,1,2343.908,2343.908,64449.178,0.06444918,0.02328,
ME,1998,4/24/1998,,0-8M,Chlorophyta,Excentrosphaera viridis ,11,1,32.554,32.554,14503.331,0.01450333,0.00524,Excentrosphaera
ME,1998,4/24/1998,,0-8M,Chrysophyta,Desmarella  ,33,5,32.554,162.77,24521.167,0.02452117,0.00886,Desmarella
MO,1998,4/27/1998,,0-2M,Bacillariophyta,Fragilaria capucina ,26.4,3,0.658,1.974,522.383,0.00052238,0.01388,Fragilaria
MO,1998,4/27/1998,,0-2M,Bacillariophyta,Cyclostephanos invisitatus ,7.15,1,11.179,11.179,1142.593,0.00114259,0.03036,Cyclostephanos
MO,1998,4/27/1998,,0-2M,Chlorophyta,Chlamydomonas globosa ,5.5,1,3.288,3.288,320.422,0.00032042,0.00851,Chlamydomonas
MO,1998,4/27/1998,,0-2M,Chlorophyta,Quadrigula lacustris ,66,4,0.658,2.632,879.433,0.00087943,0.02337,Quadrigula
MO,1998,4/27/1998,,0-2M,Chlorophyta,Scenedesmus abundans ,27.5,4,0.658,2.632,87.943,0.00008794,0.00234,Scenedesmus
MO,1998,4/27/1998,,0-2M,Chlorophyta,Chlorococcaceae,6.6,1,2.63,2.63,395.493,0.00039549,0.01051,
MO,1998,4/27/1998,,0-2M,Cryptophyta,Cryptomonas erosa ,17.6,1,9.864,9.864,4551.703,0.0045517,0.12093,Cryptomonas
MO,1998,4/27/1998,,0-2M,Cryptophyta,Cryptomonas ovata ,26.4,1,5.918,5.918,9217.199,0.0092172,0.24489,Cryptomonas
MO,1998,4/27/1998,,0-2M,Cryptophyta,Rhodomonas minuta ,11,1,3.945,3.945,264.166,0.00026417,0.00702,Rhodomonas
MO,1998,4/27/1998,,0-2M,Cryptophyta,Rhodomonas minuta var. nannoplanctica,7.7,1,88.773,88.773,3989.578,0.00398958,0.106,Rhodomonas
MO,1998,4/27/1998,,0-2M,Cyanophyta,Aphanizomenon flos-aquae,115.867,17.533,1.973,34.5926,3469.364,0.00346936,0.09218,Aphanizomenon
MO,1998,4/27/1998,,0-2M,Cyanophyta,Aphanothece  ,1.8,1,1287.35,1287.35,981.648,0.00098165,0.02608,Aphanothece
MO,1998,4/27/1998,,0-2M,Cyanophyta,Oscillatoria limnetica ,198,45,0.658,29.61,1113.033,0.00111303,0.02957,Pseudanabaena
MO,1998,4/27/1998,,0-2M,Cyanophyta,Chroococcaceae,0.9,1,1287.35,1287.35,490.824,0.00049082,0.01304,
MO,1998,4/27/1998,,0-2M,Miscellaneous,Miscellaneous,2.2,1,625.042,625.042,3480.799,0.0034808,0.09248,
MO,1998,4/27/1998,,0-2M,Miscellaneous,Miscellaneous,4.4,1,52.087,52.087,326.325,0.00032633,0.00867,
MO,1998,4/27/1998,,0-2M,Chlorophyta,Deasonia gigantica,12.1,1,3.288,3.288,3121.83,0.00312183,0.08294,Deasonia
MO,1998,4/27/1998,,0-2M,Chlorophyta,Schizochlamys compacta ,26.4,12,0.658,7.896,1186.478,0.00118648,0.03152,Schizochlamys
MO,1998,4/27/1998,,0-2M,Chlorophyta,Chlamydomonas augustae ,13.2,1,0.658,0.658,790.986,0.00079099,0.02102,Chlamydomonas
MO,1998,4/27/1998,,0-2M,Bacillariophyta,Synedra filiformis,99,2,0.658,1.316,1305.958,0.00130596,0.0347,Synedra
ME,1998,7/6/1998,,0-8M,Bacillariophyta,Nitzschia perminuta ,27.133,1,83.339,83.339,7777.579,0.00777758,0.00072,Nitzschia
ME,1998,7/6/1998,,0-8M,Chlorophyta,Chlamydomonas globosa ,6.6,1,41.669,41.669,6265.439,0.00626544,0.00058,Chlamydomonas
ME,1998,7/6/1998,,0-8M,Chlorophyta,Oocystis parva ,11,4,20.835,83.34,2610.6,0.0026106,0.00024,Oocystis
ME,1998,7/6/1998,,0-8M,Chlorophyta,Schroederia judayi ,13.2,1,83.339,83.339,1150.311,0.00115031,0.00011,Schroederia
ME,1998,7/6/1998,,0-8M,Chlorophyta,Tetraedron minimum ,4.4,1,20.835,20.835,464.994,0.00046499,0.00004,Tetraedron
ME,1998,7/6/1998,,0-8M,Cryptophyta,Rhodomonas minuta ,11,1,20.835,20.835,1394.982,0.00139498,0.00013,Rhodomonas
ME,1998,7/6/1998,,0-8M,Cryptophyta,Rhodomonas minuta var. nannoplanctica,6.6,1,229.182,229.182,5394.657,0.00539466,0.0005,Rhodomonas
ME,1998,7/6/1998,,0-8M,Cyanophyta,Anabaena circinalis ,44,30,41.669,1250.07,55692.792,0.05569279,0.00513,Anabaena
ME,1998,7/6/1998,,0-8M,Cyanophyta,Anabaena flos-aquae ,27.5,5,41.669,208.345,31327.195,0.0313272,0.00289,Anabaena
ME,1998,7/6/1998,,0-8M,Cyanophyta,Aphanizomenon flos-aquae,99.825,15.113,3875.261,58566.8195,5874000,5.874,0.5416,Aphanizomenon
ME,1998,7/6/1998,,0-8M,Cyanophyta,Aphanocapsa elachista ,11,8,20.835,166.68,293.353,0.00029335,0.00003,Aphanocapsa
ME,1998,7/6/1998,,0-8M,Cyanophyta,Aphanocapsa delicatissima ,27,66,1501.908,99125.928,21906.828,0.02190683,0.00202,Aphanocapsa
ME,1998,7/6/1998,,0-8M,Cyanophyta,Aphanothece  ,1.8,1,9011.447,9011.447,6871.535,0.00687154,0.00063,Aphanothece
ME,1998,7/6/1998,,0-8M,Cyanophyta,Coelosphaerium naegelianum ,41.25,123.5,83.339,10292.3665,48374.092,0.04837409,0.00446,Woronichinia
ME,1998,7/6/1998,,0-8M,Cyanophyta,Coelosphaerium naegelianum ,6.6,1,312.521,312.521,1468.849,0.00146885,0.00014,Woronichinia
ME,1998,7/6/1998,,0-8M,Cyanophyta,Oscillatoria limnetica ,20.625,4.7,208.347,979.2309,9208.229,0.00920823,0.00085,Pseudanabaena
ME,1998,7/6/1998,,0-8M,Cyanophyta,Phormidium mucicola,7.15,3.25,83.339,270.8518,1273.478,0.00127348,0.00012,Pseudanabaena
ME,1998,7/6/1998,,0-8M,Cyanophyta,Microcystis aeruginosa ,59.95,135.333,833.389,112785.0335,4653000,4.653,0.42899,Microcystis
ME,1998,7/6/1998,,0-8M,Cyanophyta,Microcystis aeruginosa ,3.85,1,2354.325,2354.325,74568.877,0.07456888,0.00688,Microcystis
ME,1998,7/6/1998,,0-8M,Cyanophyta,Chroococcaceae,0.9,1,9655.122,9655.122,3681.179,0.00368118,0.00034,
ME,1998,7/6/1998,,0-8M,Cyanophyta,Synechocystis  ,2.2,1,145.843,145.843,812.187,0.00081219,0.00007,Synechocystis
ME,1998,7/6/1998,,0-8M,Cyanophyta,Oscillatoria angustissima ,49.5,22.5,41.669,937.5525,1959.198,0.0019592,0.00018,Oscillatoria
ME,1998,7/6/1998,,0-8M,Pyrrhophyta,Gymnodinium sp3 ,6.6,1,20.835,20.835,1113.856,0.00111386,0.0001,Gymnodinium
ME,1998,7/6/1998,,0-8M,Miscellaneous,Miscellaneous,2.475,1,3958.6,3958.6,35134.32,0.03513432,0.00324,
ME,1998,7/6/1998,,0-8M,Chlorophyta,Monoraphidium capricornutum,4.4,1,20.835,20.835,261.31,0.00026131,0.00002,Monoraphidium
MO,1998,7/6/1998,,0-2M,Chlorophyta,Schroederia judayi ,13.2,1,34.725,34.725,613.499,0.0006135,0.00002,Schroederia
MO,1998,7/6/1998,,0-2M,Chlorophyta,Chlorococcaceae,5.867,1,104.174,104.174,11989.42,0.01198942,0.00035,
MO,1998,7/6/1998,,0-2M,Cryptophyta,Cryptomonas ovata ,24.2,1,14.613,14.613,17529.853,0.01752985,0.00051,Cryptomonas
MO,1998,7/6/1998,,0-2M,Cryptophyta,Rhodomonas minuta var. nannoplanctica,6.6,1,243.072,243.072,8285.733,0.00828573,0.00024,Rhodomonas
MO,1998,7/6/1998,,0-2M,Cyanophyta,Anabaena circinalis ,13.2,5,34.725,173.625,7735.11,0.00773511,0.00022,Anabaena
MO,1998,7/6/1998,,0-2M,Cyanophyta,Aphanizomenon flos-aquae,178.2,27,11910.525,321584.175,32260000,32.26,0.93545,Aphanizomenon
MO,1998,7/6/1998,,0-2M,Cyanophyta,Aphanocapsa delicatissima ,7.2,11.8,1787.986,21098.2348,4662.709,0.00466271,0.00014,Aphanocapsa
MO,1998,7/6/1998,,0-2M,Cyanophyta,Aphanothece  ,1.8,1,5363.957,5363.957,4090.199,0.0040902,0.00012,Aphanothece
MO,1998,7/6/1998,,0-2M,Cyanophyta,Aphanothece nidulans ,4.5,4,357.597,1430.388,2517.484,0.00251748,0.00007,Aphanothece
MO,1998,7/6/1998,,0-2M,Cyanophyta,Coelosphaerium naegelianum ,242,250,34.725,8681.25,40801.36,0.04080136,0.00118,Woronichinia
MO,1998,7/6/1998,,0-2M,Cyanophyta,Coelosphaerium naegelianum ,5.5,1,173.623,173.623,816.027,0.00081603,0.00002,Woronichinia
MO,1998,7/6/1998,,0-2M,Cyanophyta,Merismopedia minima ,4.5,12,357.597,4291.164,948.348,0.00094835,0.00003,Merismopedia
MO,1998,7/6/1998,,0-2M,Cyanophyta,Oscillatoria limnetica ,171.6,39,173.623,6771.297,63673.922,0.06367392,0.00185,Pseudanabaena
MO,1998,7/6/1998,,0-2M,Cyanophyta,Phormidium mucicola,6.6,3,69.449,208.347,979.599,0.0009796,0.00003,Pseudanabaena
MO,1998,7/6/1998,,0-2M,Cyanophyta,Microcystis aeruginosa ,61.233,191.833,486.144,93258.462,1918000,1.918,0.05561,Microcystis
MO,1998,7/6/1998,,0-2M,Cyanophyta,Microcystis aeruginosa ,3.85,1,2604.342,2604.342,82487.696,0.0824877,0.00239,Microcystis
MO,1998,7/6/1998,,0-2M,Cyanophyta,Chroococcaceae,0.9,1,24674.201,24674.201,9407.458,0.00940746,0.00027,
MO,1998,7/6/1998,,0-2M,Miscellaneous,Miscellaneous,3.3,1,1562.605,1562.605,34264.12,0.03426412,0.00099,
