"lakeid","year4","sampledate","sta","depth_range","division","taxa_name","gald","cells_per_nu","nu_per_ml","cells_per_ml","biovolume_conc","biomass_conc","relative_total_biovolume","genus"
"MO",2000,"2000-06-06",,"0-2m","Cyanophyta","Synechococcus sp1 ",1.8,1,9011.447,9011.447,6871.535,0.00687154,0.867,"Synechococcus"
"MO",2000,"2000-06-06",,"0-2m","Miscellaneous","Miscellaneous",2.2,1,2916.863,2916.863,16243.731,0.01624373,2.049,
"MO",2000,"2000-06-06",,"0-2m","Bacillariophyta","Nitzschia palea ",24.2,1,8.681,8.681,1185.315,0.00118532,0.149,"Nitzschia"
"ME",2000,"2000-06-06",,"0-8m","Bacillariophyta","Cyclotella sp1 ",5.5,1,17.362,17.362,888.895,0.0008889,0.09,"Cyclotella"
"ME",2000,"2000-06-06",,"0-8m","Bacillariophyta","Cyclotella bodanica ",11,1,8.681,8.681,3174.626,0.00317463,0.323,"Cyclotella"
"ME",2000,"2000-06-06",,"0-8m","Bacillariophyta","Stephanodiscus hantzschii ",10.45,1,52.087,52.087,17356.314,0.01735631,1.764,"Stephanodiscus"
"ME",2000,"2000-06-06",,"0-8m","Chrysophyta","Uroglena  ",4.4,1,34.725,34.725,1549.98,0.00154998,0.158,"Uroglena"
"ME",2000,"2000-06-06",,"0-8m","Chrysophyta","Erkenia subaequiciliata ",4.4,1,8.681,8.681,386.755,0.00038676,0.039,"Erkenia"
"ME",2000,"2000-06-06",,"0-8m","Chlorophyta","Monoraphidium arcuatum",16.5,1,8.681,8.681,163.396,0.0001634,0.017,"Monoraphidium"
"ME",2000,"2000-06-06",,"0-8m","Chlorophyta","Oocystis lacustris ",15.4,1,8.681,8.681,8460.277,0.00846028,0.86,"Oocystis"
"ME",2000,"2000-06-06",,"0-8m","Chlorophyta","Schroederia judayi ",11,1,147.579,147.579,2172.81,0.00217281,0.221,"Schroederia"
"ME",2000,"2000-06-06",,"0-8m","Chlorophyta","Ulothrix  ",13.2,2,8.681,17.362,979.599,0.0009796,0.1,"Ulothrix"
"ME",2000,"2000-06-06",,"0-8m","Chlorophyta","Sphaerocystis schroeteri ",110,96,8.768,841.728,126600,0.1266,12.864,"Sphaerocystis"
"ME",2000,"2000-06-06",,"0-8m","Chlorophyta","Chlorococcaceae",4.4,1,8.681,8.681,386.755,0.00038676,0.039,
"ME",2000,"2000-06-06",,"0-8m","Chlorophyta","Monomastix astigmata",4.4,1,8.681,8.681,71.91,7.191e-05,0.007,"Monomastix"
"ME",2000,"2000-06-06",,"0-8m","Cryptophyta","Cryptomonas erosa ",15.4,1,26.043,26.043,8051.184,0.00805118,0.818,"Cryptomonas"
"ME",2000,"2000-06-06",,"0-8m","Cryptophyta","Rhodomonas minuta var. nannoplanctica",6.6,1,894.157,894.157,21047.335,0.02104734,2.139,"Rhodomonas"
"ME",2000,"2000-06-06",,"0-8m","Cryptophyta","Cryptomonas rostratiformis ",38.5,1,8.681,8.681,41933.251,0.04193325,4.262,"Cryptomonas"
"ME",2000,"2000-06-06",,"0-8m","Cyanophyta","Anabaena flos-aquae ",48.4,22,8.681,190.982,12762.931,0.01276293,1.297,"Anabaena"
"ME",2000,"2000-06-06",,"0-8m","Cyanophyta","Aphanizomenon flos-aquae",110,16.542,399.332,6605.7499,662600,0.6626,67.348,"Aphanizomenon"
"ME",2000,"2000-06-06",,"0-8m","Cyanophyta","Aphanothece nidulans ",44,72.5,399.332,28951.57,50954.821,0.05095482,5.179,"Aphanothece"
"ME",2000,"2000-06-06",,"0-8m","Cyanophyta","Oscillatoria limnetica ",33,7.5,8.681,65.1075,612.249,0.00061225,0.062,"Pseudanabaena"
"ME",2000,"2000-06-06",,"0-8m","Cyanophyta","Phormidium mucicola",13.2,4,34.725,138.9,979.599,0.0009796,0.1,"Pseudanabaena"
"ME",2000,"2000-06-06",,"0-8m","Cyanophyta","Microcystis aeruginosa ",3.3,1,52.087,52.087,978.975,0.00097898,0.1,"Microcystis"
"ME",2000,"2000-06-06",,"0-8m","Cyanophyta","Chroococcaceae",0.9,1,5149.398,5149.398,1963.296,0.0019633,0.2,
"ME",2000,"2000-06-06",,"0-8m","Cyanophyta","Synechococcus sp1 ",1.8,1,12229.821,12229.821,9325.654,0.00932565,0.948,"Synechococcus"
"ME",2000,"2000-06-06",,"0-8m","Miscellaneous","Miscellaneous",2.2,1,1770.953,1770.953,9862.265,0.00986227,1.002,
"ME",2000,"2000-06-06",,"0-8m","Chlorophyta","Monoraphidium capricornutum",3.3,1,34.725,34.725,326.637,0.00032664,0.033,"Monoraphidium"
"ME",2000,"2000-06-06",,"0-8m","Chlorophyta","Scenedesmus serratus ",4.4,2,8.681,17.362,290.251,0.00029025,0.03,"Scenedesmus"
"MO",2000,"2000-06-19",,"0-2m","Bacillariophyta","Cyclotella sp1 ",4.4,1,312.521,312.521,7314.338,0.00731434,0.689,"Cyclotella"
"MO",2000,"2000-06-19",,"0-2m","Chlorophyta","Schroederia judayi ",14.667,1,902.839,902.839,17723.311,0.01772331,1.669,"Schroederia"
"MO",2000,"2000-06-19",,"0-2m","Cryptophyta","Cryptomonas erosa ",17.6,1,17.362,17.362,8012.063,0.00801206,0.754,"Cryptomonas"
"MO",2000,"2000-06-19",,"0-2m","Cryptophyta","Rhodomonas minuta ",13.2,1,625.042,625.042,48824.369,0.04882437,4.598,"Rhodomonas"
"MO",2000,"2000-06-19",,"0-2m","Cryptophyta","Rhodomonas minuta var. nannoplanctica",6.6,1,3125.211,3125.211,73563.502,0.0735635,6.927,"Rhodomonas"
"MO",2000,"2000-06-19",,"0-2m","Cyanophyta","Anabaena flos-aquae ",62.333,33.333,52.087,1736.216,116000,0.116,10.926,"Anabaena"
"MO",2000,"2000-06-19",,"0-2m","Cyanophyta","Aphanizomenon flos-aquae",99.55,15.088,399.332,6025.1212,604300,0.6043,56.906,"Aphanizomenon"
"MO",2000,"2000-06-19",,"0-2m","Cyanophyta","Aphanothece nidulans ",41.25,94,86.811,8160.234,14362.079,0.01436208,1.352,"Aphanothece"
"MO",2000,"2000-06-19",,"0-2m","Cyanophyta","Chroococcus minimus ",11,4,17.362,69.448,386.755,0.00038676,0.036,"Chroococcus"
"MO",2000,"2000-06-19",,"0-2m","Cyanophyta","Oscillatoria limnetica ",49.5,11.25,34.725,390.6563,3673.496,0.0036735,0.346,"Pseudanabaena"
"MO",2000,"2000-06-19",,"0-2m","Cyanophyta","Phormidium mucicola",14.025,3.625,138.898,503.5053,4163.295,0.0041633,0.392,"Pseudanabaena"
"MO",2000,"2000-06-19",,"0-2m","Cyanophyta","Microcystis aeruginosa ",29.04,26.6,138.898,3694.6868,69441.95,0.06944195,6.539,"Microcystis"
"MO",2000,"2000-06-19",,"0-2m","Cyanophyta","Microcystis aeruginosa ",3.3,1,3958.6,3958.6,74402.089,0.07440209,7.006,"Microcystis"
"MO",2000,"2000-06-19",,"0-2m","Cyanophyta","Chroococcaceae",0.9,1,5149.398,5149.398,1963.296,0.0019633,0.185,
"MO",2000,"2000-06-19",,"0-2m","Cyanophyta","Synechococcus sp1 ",1.8,1,12229.821,12229.821,9325.654,0.00932565,0.878,"Synechococcus"
"MO",2000,"2000-06-19",,"0-2m","Miscellaneous","Miscellaneous",2.2,1,937.563,937.563,5221.199,0.0052212,0.492,
"MO",2000,"2000-06-19",,"0-2m","Bacillariophyta","Nitzschia palea ",33,1,17.362,17.362,3232.676,0.00323268,0.304,"Nitzschia"
"ME",2000,"2000-06-19",,"0-8m","Bacillariophyta","Cyclotella sp1 ",4.4,1,34.725,34.725,812.704,0.0008127,0.016,"Cyclotella"
"ME",2000,"2000-06-19",,"0-8m","Chlorophyta","Chlamydomonas globosa ",4.4,1,17.362,17.362,773.511,0.00077351,0.015,"Chlamydomonas"
"ME",2000,"2000-06-19",,"0-8m","Chlorophyta","Gloeocystis vesiculosa ",22,4,8.681,34.724,1547.022,0.00154702,0.03,"Gloeocystis"
"ME",2000,"2000-06-19",,"0-8m","Chlorophyta","Oocystis parva ",8.8,1,8.681,8.681,1208.611,0.00120861,0.023,"Oocystis"
"ME",2000,"2000-06-19",,"0-8m","Cryptophyta","Cryptomonas erosa ",19.8,1,34.725,34.725,22815.601,0.0228156,0.436,"Cryptomonas"
"ME",2000,"2000-06-19",,"0-8m","Cryptophyta","Rhodomonas minuta var. nannoplanctica",6.6,1,234.391,234.391,7989.814,0.00798981,0.153,"Rhodomonas"
"ME",2000,"2000-06-19",,"0-8m","Cyanophyta","Anabaena circinalis ",49.5,20,17.362,347.24,15470.22,0.01547022,0.296,"Anabaena"
"ME",2000,"2000-06-19",,"0-8m","Cyanophyta","Anabaena flos-aquae ",74.067,33.333,69.449,2314.9435,154700,0.1547,2.958,"Anabaena"
"ME",2000,"2000-06-19",,"0-8m","Cyanophyta","Aphanizomenon flos-aquae",88.458,13.417,3420.369,45891.0909,4603000,4.603,88.025,"Aphanizomenon"
"ME",2000,"2000-06-19",,"0-8m","Cyanophyta","Aphanothece nidulans ",30.8,75,1406.345,105475.875,185600,0.1856,3.55,"Aphanothece"
"ME",2000,"2000-06-19",,"0-8m","Cyanophyta","Coelosphaerium naegelianum ",22,30,8.681,260.43,1224.041,0.00122404,0.023,"Woronichinia"
"ME",2000,"2000-06-19",,"0-8m","Cyanophyta","Oscillatoria limnetica ",72.233,16.4,295.159,4840.6076,45518.691,0.04551869,0.87,"Pseudanabaena"
"ME",2000,"2000-06-19",,"0-8m","Cyanophyta","Phormidium mucicola",13.2,4,199.666,798.664,5632.693,0.00563269,0.108,"Pseudanabaena"
"ME",2000,"2000-06-19",,"0-8m","Cyanophyta","Microcystis aeruginosa ",62.333,113.333,69.449,7870.8635,147900,0.1479,2.829,"Microcystis"
"ME",2000,"2000-06-19",,"0-8m","Cyanophyta","Microcystis aeruginosa ",3.3,1,494.825,494.825,9300.261,0.00930026,0.178,"Microcystis"
"ME",2000,"2000-06-19",,"0-8m","Cyanophyta","Chroococcaceae",0.9,1,6436.748,6436.748,2454.12,0.00245412,0.047,
"ME",2000,"2000-06-19",,"0-8m","Cyanophyta","Synechococcus sp1 ",1.8,1,9011.447,9011.447,6871.535,0.00687154,0.131,"Synechococcus"
"ME",2000,"2000-06-19",,"0-8m","Miscellaneous","Miscellaneous",3.3,1,833.389,833.389,15663.598,0.0156636,0.3,
"ME",2000,"2000-06-19",,"0-8m","Bacillariophyta","Nitzschia palea ",13.2,1,8.681,8.681,646.535,0.00064654,0.012,"Nitzschia"
"MO",2000,"2000-07-03",,"0-2m","Bacillariophyta","Nitzschia gracilis ",38.5,1,14.469,14.469,3142.879,0.00314288,0.047,"Nitzschia"
"MO",2000,"2000-07-03",,"0-2m","Chlorophyta","Gloeocystis vesiculosa ",22,2,14.469,28.938,4350.999,0.004351,0.065,"Gloeocystis"
"MO",2000,"2000-07-03",,"0-2m","Chlorophyta","Schroederia judayi ",12.1,1,188.091,188.091,3046.194,0.00304619,0.046,"Schroederia"
"MO",2000,"2000-07-03",,"0-2m","Chlorophyta","Monomastix astigmata",4.4,1,14.469,14.469,119.85,0.00011985,0.002,"Monomastix"
"MO",2000,"2000-07-03",,"0-2m","Cryptophyta","Rhodomonas minuta var. nannoplanctica",6.6,1,101.28,101.28,2384.002,0.002384,0.036,"Rhodomonas"
"MO",2000,"2000-07-03",,"0-2m","Cyanophyta","Anabaena flos-aquae ",40.15,28.6,593.211,16965.8346,1134000,1.134,16.99,"Anabaena"
"MO",2000,"2000-07-03",,"0-2m","Cyanophyta","Aphanizomenon flos-aquae",141.808,21.483,1851.977,39786.0219,3991000,3.991,59.804,"Aphanizomenon"
"MO",2000,"2000-07-03",,"0-2m","Cyanophyta","Aphanothece nidulans ",58.667,114,28.937,3298.818,5805.947,0.00580595,0.087,"Aphanothece"
"MO",2000,"2000-07-03",,"0-2m","Cyanophyta","Oscillatoria limnetica ",154,46.7,231.497,10810.9099,76245.44,0.07624544,1.143,"Pseudanabaena"
"MO",2000,"2000-07-03",,"0-2m","Cyanophyta","Phormidium mucicola",12.1,3.667,1273.234,4668.9491,32925.404,0.0329254,0.493,"Pseudanabaena"
"MO",2000,"2000-07-03",,"0-2m","Cyanophyta","Microcystis aeruginosa ",37.95,59.833,1171.954,70121.5237,1333000,1.333,19.976,"Microcystis"
"MO",2000,"2000-07-03",,"0-2m","Cyanophyta","Microcystis aeruginosa ",3.3,1,3559.268,3559.268,66896.615,0.06689662,1.002,"Microcystis"
"MO",2000,"2000-07-03",,"0-2m","Cyanophyta","Chroococcaceae",0.9,1,9655.122,9655.122,3681.179,0.00368118,0.055,
"MO",2000,"2000-07-03",,"0-2m","Cyanophyta","Synechococcus sp1 ",1.8,1,9655.122,9655.122,7362.359,0.00736236,0.11,"Synechococcus"
"MO",2000,"2000-07-03",,"0-2m","Cyanophyta","Oscillatoria subtillissima ",154,47,14.469,680.043,4795.952,0.00479595,0.072,"Oscillatoria"
"MO",2000,"2000-07-03",,"0-2m","Miscellaneous","Miscellaneous",2.2,1,390.651,390.651,2175.5,0.0021755,0.033,
"MO",2000,"2000-07-03",,"0-2m","Bacillariophyta","Nitzschia palea ",17.6,1,57.874,57.874,2554.213,0.00255421,0.038,"Nitzschia"
"ME",2000,"2000-07-03",,"0-8m","Bacillariophyta","Cocconeis placentula ",17.6,1,8.681,8.681,7314.338,0.00731434,0.392,"Cocconeis"
"ME",2000,"2000-07-03",,"0-8m","Bacillariophyta","Cyclotella sp1 ",4.4,1,17.362,17.362,406.352,0.00040635,0.022,"Cyclotella"
"ME",2000,"2000-07-03",,"0-8m","Bacillariophyta","Nitzschia gracilis ",33,1,8.681,8.681,1616.338,0.00161634,0.087,"Nitzschia"
"ME",2000,"2000-07-03",,"0-8m","Chlorophyta","Chlamydomonas globosa ",6.6,1,8.681,8.681,1305.3,0.0013053,0.07,"Chlamydomonas"
"ME",2000,"2000-07-03",,"0-8m","Chlorophyta","Schroederia judayi ",14.85,1,338.564,338.564,6729.32,0.00672932,0.361,"Schroederia"
"ME",2000,"2000-07-03",,"0-8m","Chlorophyta","Sphaerocystis schroeteri ",33,36,8.681,312.516,1740.4,0.0017404,0.093,"Sphaerocystis"
"ME",2000,"2000-07-03",,"0-8m","Cryptophyta","Cryptomonas erosa ",17.6,1,17.362,17.362,8012.063,0.00801206,0.429,"Cryptomonas"
"ME",2000,"2000-07-03",,"0-8m","Cryptophyta","Rhodomonas minuta var. nannoplanctica",6.6,1,460.1,460.1,10830.182,0.01083018,0.58,"Rhodomonas"
"ME",2000,"2000-07-03",,"0-8m","Cryptophyta","Cryptomonas rostratiformis ",34.1,1,17.362,17.362,58455.196,0.0584552,3.132,"Cryptomonas"
"ME",2000,"2000-07-03",,"0-8m","Cyanophyta","Anabaena flos-aquae ",99,63.5,60.768,3858.768,257900,0.2579,13.815,"Anabaena"
"ME",2000,"2000-07-03",,"0-8m","Cyanophyta","Aphanizomenon flos-aquae",135.63,20.55,633.723,13023.0077,1306000,1.306,69.979,"Aphanizomenon"
"ME",2000,"2000-07-03",,"0-8m","Cyanophyta","Aphanocapsa delicatissima ",12.467,22,173.623,3819.706,844.154,0.00084415,0.045,"Aphanocapsa"
"ME",2000,"2000-07-03",,"0-8m","Cyanophyta","Aphanothece nidulans ",14.3,23,1441.069,33144.587,58334.485,0.05833449,3.125,"Aphanothece"
"ME",2000,"2000-07-03",,"0-8m","Cyanophyta","Coelosphaerium naegelianum ",66,200,8.681,1736.2,8160.272,0.00816027,0.437,"Woronichinia"
"ME",2000,"2000-07-03",,"0-8m","Cyanophyta","Coelosphaerium naegelianum ",6.6,1,34.725,34.725,163.205,0.00016321,0.009,"Woronichinia"
"ME",2000,"2000-07-03",,"0-8m","Cyanophyta","Oscillatoria limnetica ",51.975,11.813,130.217,1538.2534,14464.389,0.01446439,0.775,"Pseudanabaena"
"ME",2000,"2000-07-03",,"0-8m","Cyanophyta","Phormidium mucicola",11,5,26.043,130.215,612.249,0.00061225,0.033,"Pseudanabaena"
"ME",2000,"2000-07-03",,"0-8m","Cyanophyta","Microcystis aeruginosa ",22.733,22.167,234.391,5195.7453,97652.742,0.09765274,5.231,"Microcystis"
"ME",2000,"2000-07-03",,"0-8m","Cyanophyta","Microcystis aeruginosa ",3.3,1,486.144,486.144,9137.099,0.0091371,0.489,"Microcystis"
"ME",2000,"2000-07-03",,"0-8m","Cyanophyta","Chroococcaceae",0.9,1,7724.098,7724.098,2944.944,0.00294494,0.158,
"ME",2000,"2000-07-03",,"0-8m","Cyanophyta","Synechococcus sp1 ",1.8,1,13517.171,13517.171,10307.302,0.0103073,0.552,"Synechococcus"
"ME",2000,"2000-07-03",,"0-8m","Miscellaneous","Miscellaneous",2.2,1,625.042,625.042,3480.799,0.0034808,0.186,
"MO",2000,"2000-07-17",,"0-2m","Chlorophyta","Schroederia judayi ",15.4,1,159.154,159.154,3280.517,0.00328052,0.059,"Schroederia"
"MO",2000,"2000-07-17",,"0-2m","Chlorophyta","Phacotus lendneri",13.2,1,10.96,10.96,3959.339,0.00395934,0.071,"Phacotus"
"MO",2000,"2000-07-17",,"0-2m","Chlorophyta","Monomastix astigmata",4.4,1,14.469,14.469,119.85,0.00011985,0.002,"Monomastix"
"MO",2000,"2000-07-17",,"0-2m","Cryptophyta","Cryptomonas erosa ",17.6,1,14.469,14.469,6676.719,0.00667672,0.12,"Cryptomonas"
"MO",2000,"2000-07-17",,"0-2m","Cryptophyta","Rhodomonas minuta var. nannoplanctica",7.15,1,708.96,708.96,22405.208,0.02240521,0.403,"Rhodomonas"
"MO",2000,"2000-07-17",,"0-2m","Cyanophyta","Anabaena circinalis ",22,11,14.469,159.159,13848.667,0.01384867,0.249,"Anabaena"
"MO",2000,"2000-07-17",,"0-2m","Cyanophyta","Anabaena flos-aquae ",51.333,27.333,43.406,1186.4162,79284.877,0.07928488,1.425,"Anabaena"
"MO",2000,"2000-07-17",,"0-2m","Cyanophyta","Aphanizomenon flos-aquae",126.408,19.167,2647.748,50749.3859,5090000,5.09,91.494,"Aphanizomenon"
"MO",2000,"2000-07-17",,"0-2m","Cyanophyta","Coelosphaerium naegelianum ",44,100,14.469,1446.9,6800.227,0.00680023,0.122,"Woronichinia"
"MO",2000,"2000-07-17",,"0-2m","Cyanophyta","Oscillatoria limnetica ",108.167,24.6,101.28,2491.488,23428.738,0.02342874,0.421,"Pseudanabaena"
"MO",2000,"2000-07-17",,"0-2m","Cyanophyta","Phormidium mucicola",14.667,4,405.12,1620.48,12698.503,0.0126985,0.228,"Pseudanabaena"
"MO",2000,"2000-07-17",,"0-2m","Cyanophyta","Microcystis aeruginosa ",31.075,25.375,405.12,10279.92,193200,0.1932,3.473,"Microcystis"
"MO",2000,"2000-07-17",,"0-2m","Cyanophyta","Microcystis aeruginosa ",3.3,1,3081.805,3081.805,57922.679,0.05792268,1.041,"Microcystis"
"MO",2000,"2000-07-17",,"0-2m","Cyanophyta","Chroococcaceae",0.9,1,15287.276,15287.276,5828.534,0.00582853,0.105,
"MO",2000,"2000-07-17",,"0-2m","Cyanophyta","Synechococcus sp1 ",1.8,1,35402.114,35402.114,26995.315,0.02699532,0.485,"Synechococcus"
"MO",2000,"2000-07-17",,"0-2m","Miscellaneous","Miscellaneous",2.2,1,520.868,520.868,2900.666,0.00290067,0.052,
"MO",2000,"2000-07-17",,"0-2m","Bacillariophyta","Nitzschia palea ",12.1,1,115.749,115.749,7902.097,0.0079021,0.142,"Nitzschia"
"MO",2000,"2000-07-17",,"0-2m","Bacillariophyta","Anomoeoneis vitrea ",26.4,1,14.469,14.469,5986.437,0.00598644,0.108,"Anomoeoneis"
"ME",2000,"2000-07-17",,"0-8m","Bacillariophyta","Aulacoseira granulata",176,7,65.109,455.763,342900,0.3429,2.318,"Aulacoseira"
"ME",2000,"2000-07-17",,"0-8m","Chlorophyta","Schroederia judayi ",11,1,130.217,130.217,1917.185,0.00191719,0.013,"Schroederia"
"ME",2000,"2000-07-17",,"0-8m","Cryptophyta","Rhodomonas minuta var. nannoplanctica",6.6,1,1237.063,1237.063,29118.886,0.02911889,0.197,"Rhodomonas"
"ME",2000,"2000-07-17",,"0-8m","Cyanophyta","Anabaena flos-aquae ",33,6,65.109,390.654,26105.996,0.026106,0.176,"Anabaena"
"ME",2000,"2000-07-17",,"0-8m","Cyanophyta","Aphanizomenon flos-aquae",93.867,14.217,9766.283,138847.2454,13930000,13.93,94.144,"Aphanizomenon"
"ME",2000,"2000-07-17",,"0-8m","Cyanophyta","Aphanizomenon flos-aquae ",110,200,65.109,13021.8,163300,0.1633,1.104,"Aphanizomenon"
"ME",2000,"2000-07-17",,"0-8m","Cyanophyta","Aphanocapsa delicatissima ",11,30,195.326,5859.78,1295.009,0.00129501,0.009,"Aphanocapsa"
"ME",2000,"2000-07-17",,"0-8m","Cyanophyta","Coelosphaerium naegelianum ",6.6,1,130.217,130.217,612.02,0.00061202,0.004,"Woronichinia"
"ME",2000,"2000-07-17",,"0-8m","Cyanophyta","Oscillatoria limnetica ",73.15,16.625,1432.388,23813.4505,223900,0.2239,1.514,"Pseudanabaena"
"ME",2000,"2000-07-17",,"0-8m","Cyanophyta","Phormidium mucicola",11,5,130.217,651.085,3061.246,0.00306125,0.021,"Pseudanabaena"
"ME",2000,"2000-07-17",,"0-8m","Cyanophyta","Microcystis aeruginosa ",66,40,65.109,2604.36,6118.593,0.00611859,0.041,"Microcystis"
"ME",2000,"2000-07-17",,"0-8m","Cyanophyta","Microcystis aeruginosa ",3.3,1,1562.605,1562.605,29369.246,0.02936925,0.199,"Microcystis"
"ME",2000,"2000-07-17",,"0-8m","Cyanophyta","Chroococcaceae",0.9,1,12068.902,12068.902,4601.474,0.00460147,0.031,
"ME",2000,"2000-07-17",,"0-8m","Cyanophyta","Synechococcus sp1 ",1.8,1,8850.528,8850.528,6748.829,0.00674883,0.046,"Synechococcus"
"ME",2000,"2000-07-17",,"0-8m","Miscellaneous","Miscellaneous",2.2,1,4883.141,4883.141,27193.746,0.02719375,0.184,
"ME",2000,"2000-07-31",,"0-8m","Bacillariophyta","Cyclotella sp1 ",4.4,1,5.209,5.209,121.906,0.00012191,0.112,"Cyclotella"
"ME",2000,"2000-07-31",,"0-8m","Bacillariophyta","Cyclotella meneghiniana ",13.2,1,10.417,10.417,6582.904,0.0065829,6.072,"Cyclotella"
"ME",2000,"2000-07-31",,"0-8m","Bacillariophyta","Aulacoseira granulata",112.2,4,5.209,20.836,15673.581,0.01567358,14.457,"Aulacoseira"
"ME",2000,"2000-07-31",,"0-8m","Chlorophyta","Monoraphidium arcuatum",33,1,15.626,15.626,588.227,0.00058823,0.543,"Monoraphidium"
"ME",2000,"2000-07-31",,"0-8m","Chlorophyta","Oocystis parva ",6.6,1,20.835,20.835,1392.32,0.00139232,1.284,"Oocystis"
"ME",2000,"2000-07-31",,"0-8m","Chlorophyta","Scenedesmus dimorphus ",13.2,4,5.209,20.836,696.604,0.0006966,0.643,"Scenedesmus"
"ME",2000,"2000-07-31",,"0-8m","Chlorophyta","Sphaerocystis schroeteri ",44,8,5.209,41.672,1856.426,0.00185643,1.712,"Sphaerocystis"
"ME",2000,"2000-07-31",,"0-8m","Chlorophyta","Phacotus lendneri",11,1,10.417,10.417,2177.926,0.00217793,2.009,"Phacotus"
"ME",2000,"2000-07-31",,"0-8m","Cryptophyta","Cryptomonas erosa ",17.6,1,5.209,5.209,2403.619,0.00240362,2.217,"Cryptomonas"
"ME",2000,"2000-07-31",,"0-8m","Cyanophyta","Aphanizomenon issatschenkoi",176,26.7,5.209,139.0803,7846.586,0.00784659,7.237,"Aphanizomenon"
"ME",2000,"2000-07-31",,"0-8m","Cyanophyta","Aphanocapsa delicatissima ",11,6,5.209,31.254,6.907,6.91e-06,0.006,"Aphanocapsa"
"ME",2000,"2000-07-31",,"0-8m","Cyanophyta","Oscillatoria limnetica ",77,17.5,197.93,3463.775,32571.66,0.03257166,30.043,"Pseudanabaena"
"ME",2000,"2000-07-31",,"0-8m","Cyanophyta","Microcystis aeruginosa ",3.3,1,255.226,255.226,4796.977,0.00479698,4.425,"Microcystis"
"ME",2000,"2000-07-31",,"0-8m","Cyanophyta","Chroococcaceae",0.9,1,1287.35,1287.35,490.824,0.00049082,0.453,
"ME",2000,"2000-07-31",,"0-8m","Cyanophyta","Synechococcus sp1 ",1.8,1,643.675,643.675,490.824,0.00049082,0.453,"Synechococcus"
"ME",2000,"2000-07-31",,"0-8m","Miscellaneous","Miscellaneous",2.2,1,416.695,416.695,2320.533,0.00232053,2.14,
"ME",2000,"2000-07-31",,"0-8m","Chlorophyta","Monoraphidium capricornutum",4.4,1,5.209,5.209,65.327,6.533e-05,0.06,"Monoraphidium"
"ME",2000,"2000-07-31",,"0-8m","Chlorophyta","Scenedesmus serratus ",8.8,2,8.768,17.536,1319.15,0.00131915,1.217,"Scenedesmus"
"ME",2000,"2000-07-31",,"0-8m","Bacillariophyta","Nitzschia palea ",13.2,1,31.252,31.252,2327.527,0.00232753,2.147,"Nitzschia"
"ME",2000,"2000-07-31",,"0-8m","Bacillariophyta","Aulacoseira ambigua ",154,7,5.209,36.463,24685.89,0.02468589,22.77,"Aulacoseira"
"WI",2000,"2000-08-01",,"0-2m","Cyanophyta","Cylindrospermopsis raciborskii ",125.2,20.8667,113.5962,2370.3776,44680.4937,0.0447,100,"Cylindrospermopsis"
"MO",2000,"2000-08-11",,"0-2m","Bacillariophyta","Cocconeis placentula ",17.6,1,43.406,43.406,36571.689,0.03657169,0.249,"Cocconeis"
"MO",2000,"2000-08-11",,"0-2m","Bacillariophyta","Cyclotella sp1 ",4.4,1,43.406,43.406,1015.88,0.00101588,0.007,"Cyclotella"
"MO",2000,"2000-08-11",,"0-2m","Bacillariophyta","Stephanodiscus hantzschii ",13.2,1,43.406,43.406,26645.087,0.02664509,0.182,"Stephanodiscus"
"MO",2000,"2000-08-11",,"0-2m","Chlorophyta","Monoraphidium arcuatum",33,1,43.406,43.406,1633.965,0.00163397,0.011,"Monoraphidium"
"MO",2000,"2000-08-11",,"0-2m","Chlorophyta","Chlamydomonas globosa ",4.4,1,43.406,43.406,1933.777,0.00193378,0.013,"Chlamydomonas"
"MO",2000,"2000-08-11",,"0-2m","Chlorophyta","Chlamydomonas incerta ",11,1,43.406,43.406,30215.273,0.03021527,0.206,"Chlamydomonas"
"MO",2000,"2000-08-11",,"0-2m","Chlorophyta","Oocystis parva ",11,4.5,86.811,390.6495,16920.553,0.01692055,0.115,"Oocystis"
"MO",2000,"2000-08-11",,"0-2m","Chlorophyta","Schroederia judayi ",11,1,43.406,43.406,639.062,0.00063906,0.004,"Schroederia"
"MO",2000,"2000-08-11",,"0-2m","Chlorophyta","Chlorococcaceae",4.4,1,43.406,43.406,1933.777,0.00193378,0.013,
"MO",2000,"2000-08-11",,"0-2m","Chlorophyta","Phacotus lendneri",8.8,1,43.406,43.406,4646.242,0.00464624,0.032,"Phacotus"
"MO",2000,"2000-08-11",,"0-2m","Cryptophyta","Cryptomonas erosa ",19.8,1,130.217,130.217,85558.502,0.0855585,0.583,"Cryptomonas"
"MO",2000,"2000-08-11",,"0-2m","Cryptophyta","Rhodomonas minuta var. nannoplanctica",6.6,1,520.868,520.868,12260.584,0.01226058,0.084,"Rhodomonas"
"MO",2000,"2000-08-11",,"0-2m","Cyanophyta","Anabaena flos-aquae ",44,12,86.811,1041.732,69615.99,0.06961599,0.474,"Anabaena"
"MO",2000,"2000-08-11",,"0-2m","Cyanophyta","Aphanizomenon flos-aquae",141.9,21.492,5729.553,123139.5531,12350000,12.35,84.139,"Aphanizomenon"
"MO",2000,"2000-08-11",,"0-2m","Cyanophyta","Aphanocapsa delicatissima ",20.9,30,4036.73,121101.9,26763.522,0.02676352,0.182,"Aphanocapsa"
